#,false,QR,Unique Code,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok,Street,Landmark,House Number,Building Name,Floor,Unit Number,Date Added,Date Modified,Delete,source_file
710,False,,2402001458,125.6221069,10.2559516,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1,,,,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
711,False,,2402001459,125.6221379,10.2559422,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1,,,,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
712,False,,2402001460,125.6221774,10.2559719,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1,,,,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
713,False,,2402001461,125.6221495,10.2559182,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1,,,,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
714,False,,2402001462,125.6221326,10.2559414,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1,,,,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
715,False,,2402001463,125.6220795,10.2559056,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1,,,,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
716,False,,2402001489,125.5534081,10.347283,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1,Bonifacio,,35.0,,,,"Feb 22, 2024","Feb 22, 2024",,download (7).xls
717,False,,2402001490,125.55353,10.3477578,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1,,,94.0,,,,"Feb 22, 2024","Dec 11, 2025",,download (7).xls
718,False,,2402001493,125.5854474,10.3208928,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
719,False,,2402001496,125.5816865,10.3323425,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,near in the gasoline station,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
720,False,,2402001497,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,Near in the PUROK 5,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
721,False,,2402001498,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
722,False,,2402001499,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
723,False,,2402001500,125.58427641598912,10.31911512367236,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
724,False,,2402001501,125.58428542977026,10.31911391895791,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
725,False,,2402001502,125.58434652335968,10.31916203486118,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Dec 09, 2025",,download (7).xls
726,False,,2402001503,125.5861312,10.2985654,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
727,False,,2402001504,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,PUROK 5,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
728,False,,2402001506,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
729,False,,2402001508,125.58473,10.3253567,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
730,False,,2402001509,125.5848533,10.3254933,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
731,False,,2402001510,125.5881825,10.3214376,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
732,False,,2402001512,125.58414271121109,10.319001375299097,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
733,False,,2402001513,125.5851379,10.3263314,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
734,False,,2402001514,125.5851378,10.3263305,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
735,False,,2402001515,125.5843400133258,10.31911758318327,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
736,False,,2402001516,125.585075,10.32773,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato St.,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
737,False,,2402001518,125.58421832705568,10.319109103904252,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
738,False,,2402001519,125.58411617051269,10.319000336094248,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato St.,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
739,False,,2402001548,125.586815,10.3210169,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
740,False,,2402001549,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
741,False,,2402001550,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
742,False,,2402001551,125.58419629329704,10.31911249872077,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
743,False,,2402001552,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
744,False,,2402001553,125.58420881247764,10.31911129397706,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
745,False,,2402001554,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
746,False,,2402001555,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
747,False,,2402001557,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
748,False,,2402001558,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
749,False,,2402001559,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Aug 27, 2024",,download (7).xls
750,False,,2402001560,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
751,False,,2402001561,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
752,False,,2402001562,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
753,False,,2402001564,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
754,False,,2402001565,125.58601,10.324218333333333,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
755,False,,2402001566,125.58429544509846,10.31911025090922,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
756,False,,2402001567,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
757,False,,2402001568,125.5864731,10.3000049,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
758,False,,2402001569,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
759,False,,2402001570,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
760,False,,2402001571,125.58546333333334,10.323926666666669,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
761,False,,2402001572,125.58423084623774,10.319107899167063,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
762,False,,2402001573,125.5820284,10.331706,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
763,False,,2402001574,125.58424236384792,10.319104723775723,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
764,False,,2402001575,125.58434852633457,10.319142874717514,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Oct 22, 2024",,download (7).xls
765,False,,2402001577,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
766,False,,2402001578,125.586815,10.3207204,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
767,False,,2402001579,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2,,,,,,,"Feb 23, 2024","Dec 05, 2025",,download (7).xls
768,False,,2402001580,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,Gumato,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
769,False,,2402001581,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
770,False,,2402001618,125.556865,10.3259933,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson street,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
771,False,,2402001619,125.55639,10.3258167,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,Sihol,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
772,False,,2402001620,125.55647,10.3259033,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
773,False,,2402001621,125.5567617,10.32628,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
774,False,,2402001622,125.5573167,10.325755,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,Luib street,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
775,False,,2402001623,125.5572383,10.3254983,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
776,False,,2402001625,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
777,False,,2402001626,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
778,False,,2402001628,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
779,False,,2402001629,125.556515,10.32635,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1,J sayson,,,,,,"Feb 23, 2024","Feb 23, 2024",,download (7).xls
780,False,,2402001645,125.53028661099825,10.31458763492462,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Aug 15, 2024",,download (7).xls
781,False,,2402001646,125.62067489287784,10.256538089175976,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (7).xls
782,False,,2402001647,125.5309613915407,10.314447130458078,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Aug 15, 2024",,download (7).xls
783,False,,2402001648,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
784,False,,2402001649,125.6207085289018,10.25652742264434,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (7).xls
785,False,,2402001650,125.62065302951044,10.256500206841125,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (7).xls
786,False,,2402001651,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
787,False,,2402001652,125.5317312987965,10.314369953771688,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Aug 15, 2024",,download (7).xls
788,False,,2402001653,125.62003081370705,10.256766326694688,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 22, 2024",,download (7).xls
789,False,,2402001654,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
790,False,,2402001655,125.623389506688,10.259494630953036,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","May 29, 2024",,download (7).xls
791,False,,2402001656,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
792,False,,2402001657,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
793,False,,2402001658,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
794,False,,2402001659,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
795,False,,2402001660,125.53410517957866,10.316817653169224,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Aug 15, 2024",,download (7).xls
796,False,,2402001661,125.62074552859065,10.256514364230256,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (7).xls
797,False,,2402001662,125.62078421001443,10.256503697698465,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (7).xls
798,False,,2402001663,125.6208128006183,10.256469862209016,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (7).xls
799,False,,2402001664,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
800,False,,2402001665,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (7).xls
801,False,,2402001666,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
802,False,,2402001667,125.6210129,10.2562988,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
803,False,,2402001668,125.6210182,10.2563017,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
804,False,,2402001669,125.62085989103298,10.256462505529967,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (8).xls
805,False,,2402001670,125.6209069814314,10.25644521929584,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (8).xls
806,False,,2402001671,125.62093725382942,10.25644448232893,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5,,,,,,,"Feb 24, 2024","Oct 23, 2024",,download (8).xls
807,False,,2402001694,125.5562408,10.3307199,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
808,False,,2402001696,125.5562886,10.3307029,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
809,False,,2402001702,125.5562573,10.3282698,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
810,False,,2402001703,125.5562467,10.3282702,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
811,False,,2402001704,125.5562856,10.3288148,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
812,False,,2402001706,125.556346,10.3295591,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
813,False,,2402001707,125.5565031,10.3297002,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
814,False,,2402001708,125.5563597,10.3297879,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
815,False,,2402001709,125.5561109,10.3303851,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
816,False,,2402001710,125.5562506,10.3301698,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
817,False,,2402001712,125.556388,10.3302111,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
818,False,,2402001714,125.5563925,10.3302101,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
819,False,,2402001715,125.5564041,10.3302016,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
820,False,,2402001716,125.556673,10.3301781,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
821,False,,2402001717,125.5564081,10.330213,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
822,False,,2402001718,125.5564857,10.330213,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
823,False,,2402001719,125.5566113,10.3304297,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2,,,,,,,"Feb 24, 2024","Feb 24, 2024",,download (8).xls
824,False,,2402001732,125.58410765747855,10.319005974843591,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,,Front of mabini elem.school,,,,,"Feb 25, 2024","Oct 22, 2024",,download (8).xls
825,False,,2402001737,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,Front of Mabini Elementary school,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
826,False,,2402001738,125.6015148,10.2918857,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,,Side of Mabini Elementary school,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
827,False,,2402001739,125.6015148,10.2918857,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
828,False,,2402001742,125.586815,10.3180511,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Cuyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
829,False,,2402001744,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
830,False,,2402001745,125.586815,10.3180511,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
831,False,,2402001746,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
832,False,,2402001749,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
833,False,,2402001751,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
834,False,,2402001755,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,Near of the purok 3,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
835,False,,2402001756,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Cuyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
836,False,,2402001757,125.58487,10.3187283,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
837,False,,2402001758,125.584445,10.3201183,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
838,False,,2402001759,125.584335,10.319795,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
839,False,,2402001760,125.5844067,10.3198683,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
840,False,,2402001761,125.584295,10.3200667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
841,False,,2402001763,125.5850017,10.31984,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
842,False,,2402001764,125.58509,10.3198917,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
843,False,,2402001765,125.5850567,10.319455,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
844,False,,2402001766,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
845,False,,2402001767,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
846,False,,2402001769,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
847,False,,2402001770,125.5850133,10.319625,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
848,False,,2402001771,125.584945,10.3206683,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
849,False,,2402001773,125.585135,10.3209833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
850,False,,2402001774,125.5852983,10.32017,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
851,False,,2402001775,125.5852,10.3200133,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
852,False,,2402001776,125.58434,10.3201633,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
853,False,,2402001777,125.5847217,10.3206283,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
854,False,,2402001818,125.5843616,10.3199459,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
855,False,,2402001820,125.58411666666667,10.320358333333331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
856,False,,2402001821,125.58411666666667,10.320358333333331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
857,False,,2402001822,125.58463166666668,10.319931666666667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
858,False,,2402001823,125.58463166666668,10.319931666666667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
859,False,,2402001826,125.58463166666668,10.319931666666667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Gumato,,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
860,False,,2402001827,125.58463166666668,10.319931666666667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3,Coyno,Near in the bridge,,,,,"Feb 25, 2024","Feb 25, 2024",,download (8).xls
